student_id,age,gender,state,urban_rural,family_income,12th_stream,10th_percentage,12th_percentage,school_board,school_tier,JEE_Main_percentile,JEE_Advanced_rank,NEET_percentile,NEET_rank,CUET_score,logical_reasoning,quantitative_ability,verbal_ability,abstract_reasoning,spatial_reasoning,interest_technology,interest_healthcare,interest_business,interest_creative_arts,interest_social_service,interest_research,leadership,teamwork,creativity,analytical_thinking,communication,preferred_location,budget_constraint_lakhs,career_goal_timeline,work_preference,risk_tolerance,has_sports,has_cultural,volunteering_hours,num_certifications,num_projects,career_path_year1,career_trajectory,career_year2,career_year3,career_year4,career_year5
STU_000058,18,Male,Tamil Nadu,Rural,10-20 Lakhs,Commerce,83.47,78.35,ICSE,Tier 2,,,,,518.0,9.3,7.5,3.8,5.6,3.2,4.0,3.9,2.2,1.9,2.7,1.4,1.9,4.5,3.3,2.7,1.9,Home State,15,5 years,Business,Low,True,False,0,1,2,BBA,"['BBA', 'BBA', 'Business Analyst', 'Manager', 'Senior Manager']",BBA,Business Analyst,Manager,Senior Manager
STU_000059,16,Female,Kerala,Semi-Urban,10-20 Lakhs,Commerce,81.53,98.0,CBSE,Tier 2,,,,,,8.2,5.9,7.6,6.4,9.0,2.4,4.5,5.0,1.5,3.4,1.6,3.0,3.3,1.0,3.7,3.5,Nearby States,10,5 years,Business,Low,True,False,0,1,1,Actuarial Science,"['Actuarial Science', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000060,17,Male,Rajasthan,Urban,5-10 Lakhs,Science-PCB,97.96,73.44,ICSE,Tier 2,,,,,,9.7,5.2,8.1,6.2,5.1,4.3,1.0,1.6,2.2,1.0,2.1,3.8,3.6,4.5,3.5,4.3,Home State,10,4 years,Job,High,True,False,0,1,2,B.Pharm,"['B.Pharm', 'Pharmacist', 'Clinical Pharmacist', 'Clinical Pharmacist']",Pharmacist,Clinical Pharmacist,Clinical Pharmacist,Clinical Pharmacist
STU_000061,18,Female,Madhya Pradesh,Semi-Urban,5-10 Lakhs,Science-PCM,70.17,79.32,CBSE,Tier 1,,,,,,8.4,8.1,5.8,4.5,2.6,2.8,2.7,2.1,2.6,2.6,2.5,2.4,3.6,3.6,2.2,4.7,Nearby States,2,5 years,Government,Medium,True,True,20,2,0,B.Sc Physics,"['B.Sc Physics', 'Entry Level', 'Entry Level', 'Entry Level', 'Senior Professional']",Entry Level,Entry Level,Entry Level,Senior Professional
STU_000062,18,Female,West Bengal,Rural,>50 Lakhs,Commerce,78.17,95.11,CBSE,Tier 1,,,,,,7.2,6.1,5.3,7.1,7.8,3.4,2.8,2.5,2.4,3.8,2.8,2.3,3.7,4.3,2.7,2.2,Nearby States,10,5 years,Job,High,False,True,0,1,0,Economics,"['Economics', 'Entry Level', 'Junior Professional', 'Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000063,16,Male,Rajasthan,Urban,<5 Lakhs,Science-PCB,65.36,74.13,CBSE,Tier 2,,,50.0,1000000.0,,3.9,8.7,6.0,4.8,7.5,2.3,1.0,4.6,5.0,1.9,2.6,2.0,3.5,2.7,3.2,3.8,Home State,2,4 years,Job,Low,True,False,20,1,0,Veterinary Science,"['Veterinary Science', 'Entry Level', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_000064,18,Female,Madhya Pradesh,Urban,5-10 Lakhs,Science-PCB,76.26,77.87,ICSE,Tier 1,,,,,,4.4,7.1,10.0,2.9,5.0,2.8,2.5,4.3,3.5,3.5,2.7,1.8,2.6,3.9,3.5,4.5,Home State,10,6+ years,Job,Medium,True,True,0,2,2,BAMS,"['BAMS', 'Entry Level', 'Entry Level', 'Entry Level', 'Senior Professional', 'Lead Professional']",Entry Level,Entry Level,Entry Level,Senior Professional
STU_000065,18,Male,West Bengal,Semi-Urban,5-10 Lakhs,Science-PCM,70.35,77.05,ICSE,Tier 2,,,,,,6.4,7.3,7.9,6.2,6.3,3.1,3.3,2.8,3.6,2.1,3.1,3.0,4.4,3.1,1.5,4.5,Home State,2,5 years,Job,Medium,False,True,10,1,3,Data Science,"['Data Science', 'Data Science', 'Data Scientist', 'ML Engineer', 'ML Engineer']",Data Science,Data Scientist,ML Engineer,ML Engineer
STU_000066,17,Female,Karnataka,Semi-Urban,5-10 Lakhs,Science-PCB,73.93,90.51,State Board,Tier 1,,,63.28,734400.0,,4.5,5.1,4.4,4.6,6.9,2.6,5.0,3.7,4.2,3.1,4.0,2.2,4.7,3.3,4.5,2.1,Home State,2,6+ years,Research,Medium,True,False,20,2,0,BDS,"['BDS', 'BDS', 'Junior Professional', 'Professional', 'Senior Professional', 'Senior Professional']",BDS,Junior Professional,Professional,Senior Professional
STU_000067,16,Male,Karnataka,Urban,5-10 Lakhs,Science-PCB,73.09,73.06,CBSE,Tier 3,,,,,,6.0,7.6,5.5,5.6,8.0,3.5,2.8,3.3,2.6,1.6,1.6,2.3,4.2,2.6,3.1,4.0,Pan India,5,4 years,Job,Medium,False,False,50,1,1,MBBS,"['MBBS', 'MBBS', 'MBBS', 'Senior Resident']",MBBS,MBBS,Senior Resident,Senior Resident
STU_000068,18,Female,West Bengal,Urban,10-20 Lakhs,Commerce,88.01,76.32,ICSE,Tier 2,,,,,,2.2,9.7,5.0,4.2,6.6,1.8,2.2,4.9,3.5,3.5,2.0,1.6,4.1,4.1,4.2,3.6,Nearby States,5,4 years,Government,Low,True,True,50,2,0,B.Com,"['B.Com', 'Entry Level', 'Entry Level', 'Professional']",Entry Level,Entry Level,Professional,Professional
STU_000069,16,Female,Karnataka,Urban,10-20 Lakhs,Commerce,83.51,76.76,CBSE,Tier 3,,,,,,6.4,5.5,2.3,5.8,7.9,4.4,4.2,4.6,2.9,2.7,2.0,2.7,4.0,4.4,3.2,3.0,Abroad,5,4 years,Job,Low,True,True,0,1,0,BBA,"['BBA', 'Management Trainee', 'Business Analyst', 'Manager']",Management Trainee,Business Analyst,Manager,Manager
STU_000070,18,Female,Karnataka,Semi-Urban,5-10 Lakhs,Commerce,84.34,75.07,State Board,Tier 2,,,,,,7.0,7.9,6.0,5.3,6.0,3.2,5.0,2.1,4.1,3.1,3.0,4.3,3.7,2.6,3.6,3.2,Pan India,10,6+ years,Job,Medium,False,True,0,3,0,BBA,"['BBA', 'Management Trainee', 'Management Trainee', 'Management Trainee', 'Senior Manager', 'Senior Manager']",Management Trainee,Management Trainee,Management Trainee,Senior Manager
STU_000071,17,Female,Kerala,Rural,5-10 Lakhs,Science-PCMB,85.54,71.49,State Board,Tier 2,57.57,,50.0,1000000.0,,5.6,6.8,7.8,4.7,2.6,3.8,4.2,1.7,3.7,3.3,1.0,2.2,3.2,3.0,2.6,2.7,Nearby States,10,4 years,Job,High,True,False,50,2,5,Biotechnology,"['Biotechnology', 'Entry Level', 'Entry Level', 'Professional']",Entry Level,Entry Level,Professional,Professional
STU_000072,17,Female,Haryana,Semi-Urban,10-20 Lakhs,Science-PCM,82.68,91.03,State Board,Tier 3,73.6,,,,363.0,4.6,6.5,6.8,7.9,6.6,3.3,3.5,3.5,5.0,2.7,2.3,3.4,3.7,1.6,3.3,3.3,Home State,15,4 years,Government,High,True,True,10,3,2,Computer Science Engineering,"['Computer Science Engineering', 'Software Engineer', 'Data Scientist', 'ML Engineer']",Software Engineer,Data Scientist,ML Engineer,ML Engineer
STU_000073,17,Female,Bihar,Semi-Urban,<5 Lakhs,Science-PCM,69.56,65.18,CBSE,Tier 3,57.23,,,,,5.6,5.7,7.1,3.3,6.5,5.0,1.4,3.4,1.9,3.0,2.7,2.4,3.9,5.0,3.1,4.0,Nearby States,2,5 years,Research,Medium,False,False,0,0,1,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'ML Engineer', 'Senior Data Scientist']",Data Analyst,Data Scientist,ML Engineer,Senior Data Scientist
STU_000074,18,Female,Punjab,Rural,<5 Lakhs,Commerce,62.07,78.54,State Board,Tier 2,,,,,,4.0,5.5,3.9,10.0,3.6,5.0,2.6,3.1,1.9,3.4,1.1,1.3,4.8,2.4,4.0,2.4,Home State,10,5 years,Job,Low,False,True,20,0,1,B.Com,"['B.Com', 'Entry Level', 'Entry Level', 'Professional', 'Senior Professional']",Entry Level,Entry Level,Professional,Senior Professional
STU_000075,16,Female,Punjab,Rural,5-10 Lakhs,Commerce,82.08,74.75,CBSE,Tier 2,,,,,,1.0,5.5,4.6,5.4,6.5,3.5,3.9,4.6,2.3,1.9,3.8,3.9,4.1,2.2,3.7,3.5,Home State,5,4 years,Job,Medium,False,True,0,1,1,B.Com + CA,"['B.Com + CA', 'Entry Level', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_000076,18,Male,Punjab,Urban,<5 Lakhs,Science-PCM,85.53,86.95,CBSE,Tier 1,,,,,480.0,7.7,4.9,4.5,9.1,6.7,4.9,2.0,2.2,2.3,1.5,3.5,2.3,2.6,3.3,2.0,1.8,Pan India,2,4 years,Business,Low,True,False,10,1,1,Computer Science Engineering,"['Computer Science Engineering', 'Software Engineer', 'Data Scientist', 'Data Scientist']",Software Engineer,Data Scientist,Data Scientist,Data Scientist
STU_000077,17,Female,Haryana,Semi-Urban,10-20 Lakhs,Science-PCM,94.96,98.0,CBSE,Tier 3,,,,,,6.8,8.1,5.7,9.1,6.1,4.0,3.8,3.7,3.9,1.8,2.1,2.0,3.9,4.0,3.8,4.9,Pan India,5,4 years,Job,Medium,True,False,20,1,0,Electrical Engineering,"['Electrical Engineering', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000078,18,Female,Rajasthan,Rural,5-10 Lakhs,Commerce,76.32,69.91,ICSE,Tier 3,,,,,774.0,8.9,3.3,5.2,4.2,5.7,3.7,3.3,4.4,4.7,3.7,2.1,2.3,3.5,3.6,3.1,2.2,Home State,2,4 years,Job,Low,True,False,10,3,1,CA,"['CA', 'Articleship', 'Articleship', 'Articleship']",Articleship,Articleship,Articleship,Articleship
STU_000079,16,Female,Uttar Pradesh,Urban,10-20 Lakhs,Science-PCM,81.82,94.32,CBSE,Tier 1,,,,,,5.0,7.5,6.0,8.4,7.5,2.3,3.6,4.9,2.2,2.1,2.1,2.5,2.2,1.9,3.4,4.8,Pan India,5,4 years,Job,Low,True,False,0,1,0,Mechanical Engineering,"['Mechanical Engineering', 'Entry Level', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_000080,17,Male,Punjab,Semi-Urban,<5 Lakhs,Science-PCB,68.87,76.95,State Board,Tier 2,,,61.65,767000.0,,4.9,6.7,4.8,8.3,7.2,4.5,1.0,5.0,2.1,3.4,5.0,4.9,2.7,1.8,4.7,3.5,Home State,20,5 years,Government,Low,False,True,20,1,2,Nursing,"['Nursing', 'Nursing', 'Junior Professional', 'Professional', 'Senior Professional']",Nursing,Junior Professional,Professional,Senior Professional
STU_000081,18,Male,West Bengal,Urban,<5 Lakhs,Science-PCB,69.99,80.03,State Board,Tier 2,,,,,,5.4,5.7,3.6,9.0,7.9,2.2,3.8,2.6,3.1,2.9,2.4,2.3,2.9,2.3,2.5,3.3,Pan India,10,5 years,Job,High,False,False,20,2,2,BDS,"['BDS', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000082,17,Female,Madhya Pradesh,Rural,5-10 Lakhs,Science-PCB,67.84,86.8,CBSE,Tier 1,,,,,,4.9,5.4,7.9,5.3,7.8,3.8,4.1,3.2,4.5,1.1,2.8,2.6,4.6,4.7,3.3,2.2,Nearby States,5,4 years,Job,Low,True,False,0,2,0,MBBS,"['MBBS', 'MBBS', 'MBBS', 'Senior Resident']",MBBS,MBBS,Senior Resident,Senior Resident
STU_000083,18,Male,West Bengal,Urban,<5 Lakhs,Science-PCM,79.27,82.88,State Board,Tier 3,,,,,,4.4,5.3,6.7,4.3,4.1,3.6,1.0,1.0,3.5,3.8,2.2,2.4,4.3,2.1,1.9,4.0,Pan India,2,4 years,Business,Medium,True,False,0,3,2,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'ML Engineer']",Data Analyst,Data Scientist,ML Engineer,ML Engineer
STU_000084,17,Female,Gujarat,Semi-Urban,5-10 Lakhs,Science-PCM,75.09,74.69,CBSE,Tier 3,,,,,279.0,5.7,2.2,8.8,5.2,5.9,4.6,2.2,4.3,1.0,3.2,4.4,2.5,4.4,5.0,3.0,3.1,Home State,2,4 years,Job,Low,False,True,20,1,5,Information Technology,"['Information Technology', 'Entry Level', 'Entry Level', 'Professional']",Entry Level,Entry Level,Professional,Professional
STU_000085,17,Male,Maharashtra,Semi-Urban,5-10 Lakhs,Science-PCMB,66.32,82.81,ICSE,Tier 2,,,,,,6.5,8.2,4.6,6.1,4.4,3.8,1.9,2.8,1.5,3.3,3.6,2.8,3.5,1.8,3.0,3.4,Pan India,2,4 years,Business,Medium,False,False,10,0,0,B.Pharm,"['B.Pharm', 'B.Pharm', 'B.Pharm', 'B.Pharm']",B.Pharm,B.Pharm,B.Pharm,B.Pharm
STU_000086,18,Female,Rajasthan,Rural,5-10 Lakhs,Commerce,71.55,75.53,CBSE,Tier 2,,,,,659.0,6.1,5.8,2.2,5.9,5.5,2.6,2.2,3.2,2.0,3.2,1.9,3.1,4.4,3.2,3.7,3.7,Home State,20,4 years,Job,Low,False,True,20,1,2,B.Com,"['B.Com', 'B.Com', 'Junior Professional', 'Professional']",B.Com,Junior Professional,Professional,Professional
STU_000087,18,Male,Andhra Pradesh,Semi-Urban,10-20 Lakhs,Commerce,75.08,76.12,CBSE,Tier 3,,,,,753.0,6.4,9.2,8.4,6.7,6.9,4.1,1.6,3.3,4.2,4.3,1.9,3.5,3.6,3.1,3.7,3.6,Pan India,10,5 years,Government,Medium,False,True,10,0,1,BBA,"['BBA', 'Management Trainee', 'Business Analyst', 'Business Analyst', 'Senior Manager']",Management Trainee,Business Analyst,Business Analyst,Senior Manager
STU_000088,16,Female,West Bengal,Urban,5-10 Lakhs,Science-PCM,85.34,80.57,State Board,Tier 3,,,,,545.0,8.4,4.6,6.6,2.9,2.7,3.4,3.7,5.0,5.0,4.1,3.5,3.1,2.3,3.1,4.6,4.2,Pan India,2,5 years,Research,Medium,True,True,100,2,2,Civil Engineering,"['Civil Engineering', 'Civil Engineering', 'Junior Professional', 'Professional', 'Senior Professional']",Civil Engineering,Junior Professional,Professional,Senior Professional
STU_000089,16,Female,Maharashtra,Semi-Urban,<5 Lakhs,Science-PCM,62.14,81.15,CBSE,Tier 2,71.4,,,,,3.7,7.7,5.7,5.4,6.9,3.8,3.4,3.7,1.0,3.4,3.4,2.1,3.3,3.2,3.2,3.7,Home State,10,4 years,Job,Medium,True,False,10,2,0,Computer Science Engineering,"['Computer Science Engineering', 'Software Engineer', 'Data Scientist', 'Data Scientist']",Software Engineer,Data Scientist,Data Scientist,Data Scientist
STU_000090,17,Female,Telangana,Urban,20-50 Lakhs,Science-PCB,89.31,63.13,CBSE,Tier 2,,,,,,3.8,8.1,8.1,6.4,4.2,4.6,3.2,1.6,1.0,4.3,4.2,1.0,2.4,4.3,3.3,4.0,Nearby States,20,5 years,Job,High,False,False,0,3,1,MBBS,"['MBBS', 'Junior Doctor', 'Resident Doctor', 'Resident Doctor', 'Resident Doctor']",Junior Doctor,Resident Doctor,Resident Doctor,Resident Doctor
STU_000091,17,Male,Telangana,Semi-Urban,5-10 Lakhs,Science-PCM,74.38,81.64,ICSE,Tier 1,63.55,,,,377.0,5.4,9.8,7.7,6.8,6.6,4.8,4.0,3.7,1.5,5.0,1.5,2.7,2.2,3.7,3.5,4.1,Nearby States,5,4 years,Job,Medium,True,False,0,1,3,B.Sc Mathematics,"['B.Sc Mathematics', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000092,16,Female,Bihar,Semi-Urban,5-10 Lakhs,Arts,64.87,91.43,State Board,Tier 3,,,,,469.0,5.5,7.7,4.6,8.8,7.9,3.1,2.0,1.0,1.2,3.4,3.0,3.4,2.0,2.8,4.7,3.3,Home State,20,4 years,Job,Medium,False,True,100,0,0,Fine Arts,"['Fine Arts', 'Entry Level', 'Entry Level', 'Entry Level']",Entry Level,Entry Level,Entry Level,Entry Level
STU_000093,18,Male,Gujarat,Rural,<5 Lakhs,Science-PCM,62.28,73.62,CBSE,Tier 2,62.74,,,,,5.5,5.7,6.5,7.0,5.0,3.1,1.9,3.2,1.7,3.2,1.0,2.7,3.7,3.4,5.0,3.7,Home State,5,4 years,Job,Low,False,False,20,0,1,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'ML Engineer']",Data Analyst,Data Scientist,ML Engineer,ML Engineer
STU_000094,17,Male,Madhya Pradesh,Urban,5-10 Lakhs,Arts,64.96,68.29,CBSE,Tier 1,,,,,,6.9,9.2,6.8,1.7,8.8,4.2,5.0,4.4,4.5,2.7,2.4,3.3,2.9,3.6,1.0,3.4,Pan India,5,6+ years,Job,High,False,False,50,2,0,BA Psychology,"['BA Psychology', 'BA Psychology', 'BA Psychology', 'Professional', 'Professional', 'Lead Professional']",BA Psychology,BA Psychology,Professional,Professional
STU_000095,16,Male,Rajasthan,Urban,<5 Lakhs,Science-PCM,88.45,81.98,CBSE,Tier 3,,,,,,5.4,6.6,6.9,5.4,4.3,3.0,4.4,3.3,1.7,3.0,3.2,3.5,2.7,2.5,2.6,3.1,Home State,2,6+ years,Research,Medium,False,True,20,0,1,Mechanical Engineering,"['Mechanical Engineering', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Senior Professional', 'Senior Professional']",Entry Level,Junior Professional,Junior Professional,Senior Professional
STU_000096,18,Male,Maharashtra,Urban,<5 Lakhs,Arts,80.39,79.28,State Board,Tier 3,,,,,568.0,7.1,8.3,8.4,7.0,8.6,3.6,2.8,3.9,2.5,4.7,3.9,3.7,3.6,2.8,4.0,2.4,Nearby States,15,4 years,Business,Low,False,True,20,3,5,Law (BA LLB),"['Law (BA LLB)', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000097,17,Female,Telangana,Semi-Urban,<5 Lakhs,Science-PCM,69.3,80.97,State Board,Tier 2,,,,,,5.4,4.5,5.5,8.1,5.0,3.9,2.1,4.0,3.7,4.7,2.5,3.6,3.6,4.5,2.6,4.1,Home State,2,6+ years,Business,High,True,False,0,1,2,Mechanical Engineering,"['Mechanical Engineering', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional', 'Lead Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_000098,17,Male,Karnataka,Semi-Urban,5-10 Lakhs,Science-PCB,81.77,75.79,CBSE,Tier 2,,,57.81,843800.0,556.0,8.9,5.0,3.1,4.9,7.1,3.1,2.0,3.2,3.1,1.0,2.5,2.6,3.0,2.2,4.2,2.8,Pan India,2,4 years,Job,High,True,False,10,0,0,BHMS,"['BHMS', 'Entry Level', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_000099,18,Male,Tamil Nadu,Rural,<5 Lakhs,Science-PCM,60.0,83.72,CBSE,Tier 2,53.95,,,,,4.3,6.0,7.2,4.1,7.2,3.0,2.4,2.3,1.0,2.8,4.6,2.9,2.0,4.0,1.7,2.3,Home State,5,6+ years,Job,Medium,False,False,10,3,2,Civil Engineering,"['Civil Engineering', 'Civil Engineering', 'Civil Engineering', 'Civil Engineering', 'Senior Professional', 'Senior Professional']",Civil Engineering,Civil Engineering,Civil Engineering,Senior Professional
STU_000100,17,Female,Gujarat,Semi-Urban,5-10 Lakhs,Science-PCB,72.62,85.33,CBSE,Tier 1,,,71.99,560200.0,,4.9,5.2,5.8,3.6,6.5,3.7,3.3,4.2,4.8,2.1,3.2,3.3,3.8,3.6,4.9,3.0,Pan India,2,5 years,Job,Low,True,False,0,0,1,BDS,"['BDS', 'Entry Level', 'Entry Level', 'Professional', 'Senior Professional']",Entry Level,Entry Level,Professional,Senior Professional
STU_000101,17,Male,Uttar Pradesh,Semi-Urban,<5 Lakhs,Science-PCB,60.0,87.74,State Board,Tier 2,,,62.25,755000.0,,5.3,4.2,4.0,5.0,7.4,2.0,1.0,2.7,3.5,3.9,2.2,2.6,4.4,1.3,2.9,3.6,Nearby States,2,4 years,Job,Low,False,True,10,5,1,BAMS,"['BAMS', 'BAMS', 'Junior Professional', 'Junior Professional']",BAMS,Junior Professional,Junior Professional,Junior Professional
STU_000102,17,Female,Madhya Pradesh,Urban,<5 Lakhs,Science-PCB,79.49,87.29,CBSE,Tier 2,,,63.93,721400.0,661.0,5.0,3.2,8.8,5.4,9.3,5.0,1.9,2.4,3.4,1.0,2.2,2.5,5.0,3.4,3.0,2.8,Abroad,5,4 years,Research,Low,False,False,10,1,1,Nursing,"['Nursing', 'Nursing', 'Nursing', 'Nursing']",Nursing,Nursing,Nursing,Nursing
STU_000103,18,Male,Bihar,Rural,5-10 Lakhs,Science-PCMB,91.26,73.48,State Board,Tier 1,53.12,,58.04,839200.0,518.0,7.9,6.1,8.1,7.2,5.5,4.2,2.4,5.0,1.0,3.3,1.0,2.8,3.4,4.7,2.6,4.6,Pan India,20,4 years,Research,Low,False,True,100,0,1,Biotechnology,"['Biotechnology', 'Biotechnology', 'Junior Professional', 'Junior Professional']",Biotechnology,Junior Professional,Junior Professional,Junior Professional
STU_000104,16,Female,Maharashtra,Semi-Urban,<5 Lakhs,Science-PCM,63.21,77.06,State Board,Tier 3,,,,,200.0,6.3,4.6,8.4,5.5,7.2,4.6,4.3,2.6,2.0,2.2,3.4,2.5,3.4,3.5,2.4,2.5,Home State,2,6+ years,Job,Medium,False,True,0,3,2,Information Technology,"['Information Technology', 'Information Technology', 'Junior Professional', 'Junior Professional', 'Senior Professional', 'Lead Professional']",Information Technology,Junior Professional,Junior Professional,Senior Professional
STU_000105,16,Female,Kerala,Rural,<5 Lakhs,Science-PCM,60.0,91.45,State Board,Tier 2,62.2,,,,,7.4,4.7,7.0,5.5,7.1,1.4,2.9,2.5,3.4,3.1,1.9,2.4,3.4,2.3,4.1,3.1,Home State,2,5 years,Job,Medium,False,False,10,0,1,Mechanical Engineering,"['Mechanical Engineering', 'Mechanical Engineering', 'Mechanical Engineering', 'Professional', 'Professional']",Mechanical Engineering,Mechanical Engineering,Professional,Professional
STU_000106,17,Female,Tamil Nadu,Urban,<5 Lakhs,Science-PCM,76.0,85.79,State Board,Tier 2,,,,,,4.5,6.1,6.8,5.3,3.1,4.4,2.3,4.0,1.2,1.2,3.6,3.3,3.1,3.6,2.3,3.5,Home State,10,5 years,Job,Low,False,True,100,0,1,Data Science,"['Data Science', 'Data Analyst', 'Data Analyst', 'ML Engineer', 'ML Engineer']",Data Analyst,Data Analyst,ML Engineer,ML Engineer
STU_000107,17,Male,Delhi,Rural,10-20 Lakhs,Science-PCMB,85.53,80.01,CBSE,Tier 2,59.49,,,,,4.0,9.7,3.3,4.7,7.5,3.7,4.1,3.8,4.7,2.9,3.4,2.3,4.0,2.8,2.8,4.2,Nearby States,10,5 years,Business,Medium,True,True,10,0,2,MBBS,"['MBBS', 'Junior Doctor', 'Resident Doctor', 'Senior Resident', 'Senior Resident']",Junior Doctor,Resident Doctor,Senior Resident,Senior Resident
STU_000108,16,Male,Andhra Pradesh,Rural,<5 Lakhs,Science-PCMB,62.48,84.89,State Board,Tier 1,,,52.16,956800.0,544.0,5.0,7.2,4.2,4.3,5.4,3.6,2.6,3.7,3.3,4.3,2.6,4.1,4.2,5.0,3.2,3.0,Pan India,10,4 years,Job,Low,True,False,10,2,0,Data Science,"['Data Science', 'Data Science', 'Data Scientist', 'ML Engineer']",Data Science,Data Scientist,ML Engineer,ML Engineer
STU_000109,18,Female,Punjab,Semi-Urban,<5 Lakhs,Commerce,87.58,80.06,State Board,Tier 3,,,,,277.0,7.0,8.4,6.8,6.3,4.5,2.8,4.4,4.8,2.5,2.6,1.7,4.1,4.0,5.0,2.4,3.1,Home State,15,6+ years,Business,Low,True,False,10,2,2,BBA,"['BBA', 'Management Trainee', 'Business Analyst', 'Manager', 'Senior Manager', 'Director']",Management Trainee,Business Analyst,Manager,Senior Manager
STU_000110,18,Male,Maharashtra,Urban,<5 Lakhs,Science-PCB,88.32,80.04,CBSE,Tier 2,,,56.88,862400.0,,5.3,2.2,4.9,5.7,2.9,3.1,1.0,2.9,4.3,2.5,4.5,3.7,4.6,2.4,2.5,3.7,Nearby States,5,5 years,Job,High,True,True,0,2,2,B.Pharm,"['B.Pharm', 'B.Pharm', 'Clinical Pharmacist', 'Senior Pharmacist', 'Pharmacy Manager']",B.Pharm,Clinical Pharmacist,Senior Pharmacist,Pharmacy Manager
STU_000111,17,Female,Andhra Pradesh,Semi-Urban,5-10 Lakhs,Commerce,72.04,75.84,State Board,Tier 1,,,,,800.0,5.0,5.0,6.3,8.0,9.2,4.2,1.5,5.0,2.8,1.5,1.5,3.8,3.7,3.5,4.6,2.7,Nearby States,5,4 years,Research,Medium,True,False,0,3,0,B.Com + CA,"['B.Com + CA', 'B.Com + CA', 'B.Com + CA', 'Professional']",B.Com + CA,B.Com + CA,Professional,Professional
STU_000112,18,Male,Kerala,Rural,10-20 Lakhs,Science-PCM,88.66,78.86,State Board,Tier 2,,,,,,6.5,4.7,3.9,8.4,6.2,4.3,1.0,4.4,2.1,1.5,2.6,2.1,3.5,3.1,4.4,4.8,Nearby States,5,4 years,Job,Medium,False,True,0,0,0,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'ML Engineer']",Data Analyst,Data Scientist,ML Engineer,ML Engineer
STU_000113,16,Male,Madhya Pradesh,Urban,20-50 Lakhs,Science-PCM,89.82,82.34,CBSE,Tier 2,,,,,,4.6,4.7,7.3,5.8,5.2,2.6,1.8,5.0,3.2,1.2,3.0,4.0,3.6,4.6,1.8,1.6,Nearby States,5,4 years,Job,Medium,True,True,50,1,1,Information Technology,"['Information Technology', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000114,18,Male,Madhya Pradesh,Urban,20-50 Lakhs,Arts,77.61,83.04,CBSE,Tier 2,,,,,,4.8,10.0,7.1,6.3,6.5,4.9,2.9,2.6,3.9,2.3,1.5,1.9,4.7,3.3,2.7,3.2,Home State,5,4 years,Research,Medium,True,True,10,1,2,Law (BA LLB),"['Law (BA LLB)', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_000115,17,Female,Andhra Pradesh,Rural,5-10 Lakhs,Science-PCB,83.07,77.0,CBSE,Tier 1,,,61.63,767400.0,514.0,5.4,6.5,6.9,6.7,4.8,4.4,3.2,4.6,4.7,1.0,1.8,3.7,2.2,4.6,3.0,3.9,Home State,5,4 years,Job,Medium,False,True,10,5,0,B.Pharm,"['B.Pharm', 'B.Pharm', 'Clinical Pharmacist', 'Clinical Pharmacist']",B.Pharm,Clinical Pharmacist,Clinical Pharmacist,Clinical Pharmacist
STU_000116,17,Male,Uttar Pradesh,Urban,<5 Lakhs,Science-PCM,76.75,65.97,State Board,Tier 1,,,,,445.0,5.7,6.3,6.1,6.1,4.2,2.8,1.5,4.3,1.0,3.9,4.2,2.7,1.4,2.8,3.2,2.5,Home State,30,5 years,Research,Low,False,False,0,0,0,Mechanical Engineering,"['Mechanical Engineering', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Senior Professional']",Entry Level,Junior Professional,Junior Professional,Senior Professional
